Org Node Level,SSO URL
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1386500000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78174&signature=T870kLeoq%2BGMQG5QMcn%2BaNT5PIU%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1386500000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78174849&signature=UdPFRzyMP49spHcLM%2FZEE7woR3I%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387000000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78175&signature=rZxEvY%2B2aAxnWCcp%2FpfU9ovn%2FgY%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387000000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78175372&signature=WVwsgejdvFTj7fkkpR5rh9CDK34%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387100000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78176&signature=uzff5JzL03lqVLK%2BfD47ZzDrb9U%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387100000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78176763&signature=QJYhjY7EZxTYFHII6sS%2BZTA5l2E%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387200000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78177&signature=qSiomQLyviO9lZeeu3Ob3jA8peM%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387200000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78177154&signature=mPyNix21B0hcZHlRws2Y86sj1Q0%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387220000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78178&signature=1I0cRuzGWtS9nKmINzwDeNVDUGc%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387220000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78178791&signature=uBrGYMOkkUF0m%2F8b9elTgzhgMjA%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387400000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78179&signature=oA0FZRrhJmFXe%2BbCfmSETaCT%2FXM%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1387400000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78179511&signature=9vfTEam0AoDLmpTulGFcqy3AM2o%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1388000000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78180&signature=EXBS9HKoYcpQsAL9ao6hakme4yA%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E1388000000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78180634&signature=Yb09rzxYnunKyuz8%2FQ12FmDVqjo%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1000000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78181&signature=VfxUhL7Ss66%2BbaL%2BQH8VqYm%2F9ss%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1000000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78181173&signature=UMlTpnoKusRHL21JfU0OIYIETN4%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1010000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78182&signature=f0%2FHAxrqxAMCA673U38vZycKsQI%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1010000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78182708&signature=fQOnAUMp9L0m7jZso4ms4a1sK8k%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1020000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78183&signature=LaVzHEAmNDoB01O44oaVG0prDOc%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1020000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78183755&signature=KJ%2FnVGOw0QVIDIfcuL4ZD2jPSpo%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1030000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78184&signature=%2FeM2XOEqPUEC33Hn21tmVF55IZo%3D&project=wisc
2,https://prismqa.ctb.com/prism/reports.do?customer_id=&org_node_code=WI%7E13T1030000&hierarchy_level=2&application_name=DRC&time_stamp=2017-06-30T00%3A42%3A45Z&user_role=User&user_name=usr78184811&signature=VxYUpGugQazoEtCPVOhuchYoKAs%3D&project=wisc
